place,latitude,longitude,date,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,wind_speed_10m_max,source
rangamati,22.7324,92.2985,2025-03-21,32.0,21.7,0.0,0.0,10.6,Open-Meteo
rangamati,22.7324,92.2985,2025-03-22,31.5,21.2,0.0,0.0,13.5,Open-Meteo
rangamati,22.7324,92.2985,2025-03-23,32.4,19.5,0.1,0.1,9.6,Open-Meteo
rangamati,22.7324,92.2985,2025-03-24,32.1,18.3,0.0,0.0,10.9,Open-Meteo
rangamati,22.7324,92.2985,2025-03-25,32.8,17.6,0.0,0.0,9.1,Open-Meteo
rangamati,22.7324,92.2985,2025-03-26,33.4,17.2,0.0,0.0,8.9,Open-Meteo
rangamati,22.7324,92.2985,2025-03-27,33.3,18.5,0.0,0.0,8.9,Open-Meteo
rangamati,22.7324,92.2985,2025-03-28,34.7,20.2,0.0,0.0,8.4,Open-Meteo
rangamati,22.7324,92.2985,2025-03-29,34.5,20.7,0.0,0.0,9.9,Open-Meteo
rangamati,22.7324,92.2985,2025-03-30,34.3,21.7,0.0,0.0,9.0,Open-Meteo
rangamati,22.7324,92.2985,2025-03-31,33.6,21.2,0.0,0.0,9.4,Open-Meteo
rangamati,22.7324,92.2985,2025-04-01,33.3,22.8,0.0,0.0,8.5,Open-Meteo
rangamati,22.7324,92.2985,2025-04-02,34.4,21.8,0.0,0.0,12.4,Open-Meteo
rangamati,22.7324,92.2985,2025-04-03,35.2,21.7,0.0,0.0,10.8,Open-Meteo
rangamati,22.7324,92.2985,2025-04-04,34.1,22.8,0.3,0.3,7.9,Open-Meteo
rangamati,22.7324,92.2985,2025-04-05,33.4,24.0,0.1,0.1,12.8,Open-Meteo
rangamati,22.7324,92.2985,2025-04-06,34.7,22.1,0.0,0.0,11.1,Open-Meteo
rangamati,22.7324,92.2985,2025-04-07,35.2,21.0,0.8,0.8,23.9,Open-Meteo
rangamati,22.7324,92.2985,2025-04-08,33.3,21.4,0.8,0.8,15.7,Open-Meteo
rangamati,22.7324,92.2985,2025-04-09,33.9,20.8,0.0,0.0,8.7,Open-Meteo
rangamati,22.7324,92.2985,2025-04-10,34.1,21.2,0.1,0.1,19.2,Open-Meteo
rangamati,22.7324,92.2985,2025-04-11,32.0,22.7,1.6,1.6,14.2,Open-Meteo
rangamati,22.7324,92.2985,2025-04-12,33.3,22.2,0.0,0.0,8.4,Open-Meteo
rangamati,22.7324,92.2985,2025-04-13,35.2,21.9,0.0,0.0,10.2,Open-Meteo
rangamati,22.7324,92.2985,2025-04-14,34.7,23.2,0.3,0.3,14.3,Open-Meteo
rangamati,22.7324,92.2985,2025-04-15,32.3,22.8,14.4,14.4,14.1,Open-Meteo
rangamati,22.7324,92.2985,2025-04-16,32.4,21.8,4.6,4.6,10.7,Open-Meteo
rangamati,22.7324,92.2985,2025-04-17,32.5,21.1,0.0,0.0,10.9,Open-Meteo
rangamati,22.7324,92.2985,2025-04-18,31.7,21.9,1.4,1.4,14.1,Open-Meteo
rangamati,22.7324,92.2985,2025-04-19,30.9,21.5,13.5,13.5,15.7,Open-Meteo
rangamati,22.7324,92.2985,2025-04-20,31.5,21.8,13.3,13.3,15.9,Open-Meteo
rangamati,22.7324,92.2985,2025-04-21,32.1,22.0,10.0,10.0,11.5,Open-Meteo
rangamati,22.7324,92.2985,2025-04-22,33.4,23.6,0.4,0.4,17.1,Open-Meteo
rangamati,22.7324,92.2985,2025-04-23,33.8,25.0,0.0,0.0,20.7,Open-Meteo
rangamati,22.7324,92.2985,2025-04-24,32.6,25.3,0.9,0.9,19.2,Open-Meteo
rangamati,22.7324,92.2985,2025-04-25,33.8,25.9,0.5,0.5,17.7,Open-Meteo
rangamati,22.7324,92.2985,2025-04-26,33.2,24.8,0.3,0.3,14.9,Open-Meteo
rangamati,22.7324,92.2985,2025-04-27,34.5,24.6,0.0,0.0,10.6,Open-Meteo
rangamati,22.7324,92.2985,2025-04-28,31.0,23.3,6.0,6.0,13.8,Open-Meteo
rangamati,22.7324,92.2985,2025-04-29,32.1,20.8,5.2,5.2,8.2,Open-Meteo
rangamati,22.7324,92.2985,2025-04-30,33.4,21.4,2.8,2.8,16.4,Open-Meteo
rangamati,22.7324,92.2985,2025-05-01,31.7,22.1,3.4,3.4,12.7,Open-Meteo
rangamati,22.7324,92.2985,2025-05-02,32.1,21.0,5.7,5.7,12.3,Open-Meteo
rangamati,22.7324,92.2985,2025-05-03,31.3,20.8,0.6,0.6,13.9,Open-Meteo
rangamati,22.7324,92.2985,2025-05-04,32.8,22.1,0.2,0.2,10.6,Open-Meteo
rangamati,22.7324,92.2985,2025-05-05,33.2,22.4,0.1,0.1,12.4,Open-Meteo
rangamati,22.7324,92.2985,2025-05-06,33.3,22.8,0.1,0.1,8.5,Open-Meteo
rangamati,22.7324,92.2985,2025-05-07,33.4,23.0,0.1,0.1,7.8,Open-Meteo
rangamati,22.7324,92.2985,2025-05-08,34.9,24.0,0.0,0.0,8.7,Open-Meteo
rangamati,22.7324,92.2985,2025-05-09,35.3,24.4,0.0,0.0,8.2,Open-Meteo
rangamati,22.7324,92.2985,2025-05-10,36.0,24.8,0.0,0.0,10.5,Open-Meteo
rangamati,22.7324,92.2985,2025-05-11,35.6,24.7,0.0,0.0,9.9,Open-Meteo
rangamati,22.7324,92.2985,2025-05-12,33.3,25.5,1.3,1.3,12.1,Open-Meteo
rangamati,22.7324,92.2985,2025-05-13,33.3,25.6,1.8,1.8,11.6,Open-Meteo
rangamati,22.7324,92.2985,2025-05-14,34.3,25.5,0.6,0.6,11.4,Open-Meteo
rangamati,22.7324,92.2985,2025-05-15,34.2,24.4,0.6,0.6,16.1,Open-Meteo
rangamati,22.7324,92.2985,2025-05-16,33.6,24.6,5.0,5.0,11.9,Open-Meteo
rangamati,22.7324,92.2985,2025-05-17,34.1,24.6,3.4,3.4,13.7,Open-Meteo
rangamati,22.7324,92.2985,2025-05-18,32.8,23.3,4.8,4.8,14.7,Open-Meteo
rangamati,22.7324,92.2985,2025-05-19,33.0,23.5,0.0,0.0,6.4,Open-Meteo
rangamati,22.7324,92.2985,2025-05-20,33.1,23.8,21.7,21.7,13.0,Open-Meteo
rangamati,22.7324,92.2985,2025-05-21,32.2,23.8,7.9,7.9,11.8,Open-Meteo
rangamati,22.7324,92.2985,2025-05-22,30.9,24.1,20.9,20.9,9.1,Open-Meteo
rangamati,22.7324,92.2985,2025-05-23,30.5,24.5,2.1,2.1,14.4,Open-Meteo
rangamati,22.7324,92.2985,2025-05-24,31.0,24.4,0.0,0.0,11.2,Open-Meteo
rangamati,22.7324,92.2985,2025-05-25,33.7,24.9,23.7,23.7,9.9,Open-Meteo
rangamati,22.7324,92.2985,2025-05-26,33.4,25.2,38.1,38.1,10.1,Open-Meteo
rangamati,22.7324,92.2985,2025-05-27,33.9,25.2,15.2,15.2,13.0,Open-Meteo
rangamati,22.7324,92.2985,2025-05-28,29.6,25.5,24.2,24.2,8.7,Open-Meteo
rangamati,22.7324,92.2985,2025-05-29,26.4,25.0,44.9,44.9,26.2,Open-Meteo
rangamati,22.7324,92.2985,2025-05-30,26.0,24.3,104.5,104.5,30.8,Open-Meteo
rangamati,22.7324,92.2985,2025-05-31,29.8,24.2,45.1,45.1,17.4,Open-Meteo
rangamati,22.7324,92.2985,2025-06-01,27.9,24.1,49.9,49.9,15.2,Open-Meteo
rangamati,22.7324,92.2985,2025-06-02,28.9,24.2,28.4,28.4,15.3,Open-Meteo
rangamati,22.7324,92.2985,2025-06-03,32.7,23.7,9.4,9.4,14.8,Open-Meteo
rangamati,22.7324,92.2985,2025-06-04,30.1,24.4,6.8,6.8,16.0,Open-Meteo
rangamati,22.7324,92.2985,2025-06-05,32.4,23.8,1.0,1.0,11.1,Open-Meteo
rangamati,22.7324,92.2985,2025-06-06,31.9,24.1,1.9,1.9,9.5,Open-Meteo
rangamati,22.7324,92.2985,2025-06-07,32.4,24.1,1.8,1.8,8.8,Open-Meteo
rangamati,22.7324,92.2985,2025-06-08,33.9,24.5,4.9,4.9,10.5,Open-Meteo
rangamati,22.7324,92.2985,2025-06-09,33.6,24.2,3.1,3.1,9.4,Open-Meteo
rangamati,22.7324,92.2985,2025-06-10,32.1,24.7,50.4,50.4,9.6,Open-Meteo
rangamati,22.7324,92.2985,2025-06-11,32.7,24.8,8.6,8.6,10.4,Open-Meteo
rangamati,22.7324,92.2985,2025-06-12,32.4,25.0,7.7,7.7,8.7,Open-Meteo
rangamati,22.7324,92.2985,2025-06-13,32.5,24.4,5.0,5.0,12.3,Open-Meteo
rangamati,22.7324,92.2985,2025-06-14,32.0,24.6,8.2,8.2,10.9,Open-Meteo
rangamati,22.7324,92.2985,2025-06-15,31.0,24.8,13.8,13.8,14.6,Open-Meteo
rangamati,22.7324,92.2985,2025-06-16,31.1,24.9,12.4,12.4,20.1,Open-Meteo
rangamati,22.7324,92.2985,2025-06-17,28.8,24.8,14.3,14.3,18.6,Open-Meteo
rangamati,22.7324,92.2985,2025-06-18,26.7,24.2,36.8,36.8,19.6,Open-Meteo
rangamati,22.7324,92.2985,2025-06-19,30.7,23.9,11.7,11.7,21.8,Open-Meteo
rangamati,22.7324,92.2985,2025-06-20,28.1,24.1,31.2,31.2,17.5,Open-Meteo
rangamati,22.7324,92.2985,2025-06-21,30.3,24.5,14.5,14.5,15.5,Open-Meteo
rangamati,22.7324,92.2985,2025-06-22,31.8,24.5,1.8,1.8,12.7,Open-Meteo
rangamati,22.7324,92.2985,2025-06-23,31.1,24.8,12.2,12.2,10.4,Open-Meteo
rangamati,22.7324,92.2985,2025-06-24,31.7,25.1,4.6,4.6,12.7,Open-Meteo
rangamati,22.7324,92.2985,2025-06-25,32.5,25.6,5.2,5.2,20.0,Open-Meteo
rangamati,22.7324,92.2985,2025-06-26,31.3,25.6,11.9,11.9,13.7,Open-Meteo
rangamati,22.7324,92.2985,2025-06-27,30.9,23.8,24.5,24.5,13.5,Open-Meteo
rangamati,22.7324,92.2985,2025-06-28,30.9,24.2,7.1,7.1,20.3,Open-Meteo
rangamati,22.7324,92.2985,2025-06-29,30.2,24.9,2.2,2.2,21.0,Open-Meteo
rangamati,22.7324,92.2985,2025-06-30,32.1,25.4,10.8,10.8,15.4,Open-Meteo
rangamati,22.7324,92.2985,2025-07-01,32.0,25.0,7.8,7.8,14.4,Open-Meteo
rangamati,22.7324,92.2985,2025-07-02,30.0,25.6,8.7,8.7,17.6,Open-Meteo
rangamati,22.7324,92.2985,2025-07-03,31.7,25.3,7.8,7.8,19.0,Open-Meteo
rangamati,22.7324,92.2985,2025-07-04,28.8,24.2,33.8,33.8,20.4,Open-Meteo
rangamati,22.7324,92.2985,2025-07-05,29.1,24.4,17.7,17.7,18.9,Open-Meteo
rangamati,22.7324,92.2985,2025-07-06,29.9,24.5,5.2,5.2,18.4,Open-Meteo
rangamati,22.7324,92.2985,2025-07-07,25.8,24.1,34.7,34.7,17.3,Open-Meteo
rangamati,22.7324,92.2985,2025-07-08,27.4,23.7,36.0,36.0,19.0,Open-Meteo
rangamati,22.7324,92.2985,2025-07-09,27.1,24.0,32.2,32.2,14.6,Open-Meteo
rangamati,22.7324,92.2985,2025-07-10,29.8,23.7,30.2,30.2,15.7,Open-Meteo
rangamati,22.7324,92.2985,2025-07-11,32.7,24.2,5.2,5.2,14.6,Open-Meteo
rangamati,22.7324,92.2985,2025-07-12,31.9,24.7,2.8,2.8,10.8,Open-Meteo
rangamati,22.7324,92.2985,2025-07-13,32.0,25.2,17.1,17.1,11.0,Open-Meteo
rangamati,22.7324,92.2985,2025-07-14,28.6,24.5,26.7,26.7,13.8,Open-Meteo
rangamati,22.7324,92.2985,2025-07-15,30.3,24.3,22.3,22.3,10.6,Open-Meteo
rangamati,22.7324,92.2985,2025-07-16,31.9,24.7,2.0,2.0,9.9,Open-Meteo
rangamati,22.7324,92.2985,2025-07-17,31.9,24.7,2.2,2.2,11.3,Open-Meteo
rangamati,22.7324,92.2985,2025-07-18,31.8,24.2,6.8,6.8,8.3,Open-Meteo
rangamati,22.7324,92.2985,2025-07-19,30.7,24.7,8.8,8.8,9.2,Open-Meteo
rangamati,22.7324,92.2985,2025-07-20,30.4,24.9,3.4,3.4,7.4,Open-Meteo
rangamati,22.7324,92.2985,2025-07-21,32.4,24.5,31.0,31.0,13.7,Open-Meteo
rangamati,22.7324,92.2985,2025-07-22,33.2,24.6,10.9,10.9,14.0,Open-Meteo
rangamati,22.7324,92.2985,2025-07-23,32.6,24.8,15.0,15.0,9.6,Open-Meteo
rangamati,22.7324,92.2985,2025-07-24,32.5,25.4,12.5,12.5,22.4,Open-Meteo
rangamati,22.7324,92.2985,2025-07-25,31.8,24.9,9.7,9.7,20.7,Open-Meteo
rangamati,22.7324,92.2985,2025-07-26,28.9,24.9,46.1,46.1,14.3,Open-Meteo
rangamati,22.7324,92.2985,2025-07-27,27.5,24.6,22.3,22.3,14.1,Open-Meteo
rangamati,22.7324,92.2985,2025-07-28,26.8,24.0,34.1,34.1,9.9,Open-Meteo
rangamati,22.7324,92.2985,2025-07-29,29.4,24.3,31.9,31.9,17.3,Open-Meteo
rangamati,22.7324,92.2985,2025-07-30,30.9,24.2,14.5,14.5,14.5,Open-Meteo
rangamati,22.7324,92.2985,2025-07-31,26.9,24.4,19.7,19.7,16.8,Open-Meteo
rangamati,22.7324,92.2985,2025-08-01,30.0,24.3,8.7,8.7,12.4,Open-Meteo
rangamati,22.7324,92.2985,2025-08-02,27.6,24.9,41.4,41.4,15.2,Open-Meteo
rangamati,22.7324,92.2985,2025-08-03,30.7,24.5,9.4,9.4,12.9,Open-Meteo
rangamati,22.7324,92.2985,2025-08-04,30.7,24.1,10.6,10.6,14.0,Open-Meteo
rangamati,22.7324,92.2985,2025-08-05,31.5,24.1,16.3,16.3,10.9,Open-Meteo
rangamati,22.7324,92.2985,2025-08-06,30.2,24.2,10.2,10.2,10.8,Open-Meteo
rangamati,22.7324,92.2985,2025-08-07,28.1,23.9,12.4,12.4,13.0,Open-Meteo
rangamati,22.7324,92.2985,2025-08-08,30.3,24.1,32.6,32.6,18.5,Open-Meteo
rangamati,22.7324,92.2985,2025-08-09,30.0,23.9,3.1,3.1,10.9,Open-Meteo
rangamati,22.7324,92.2985,2025-08-10,31.8,23.9,2.9,2.9,8.7,Open-Meteo
rangamati,22.7324,92.2985,2025-08-11,32.0,23.9,3.2,3.2,9.3,Open-Meteo
rangamati,22.7324,92.2985,2025-08-12,32.6,24.6,1.1,1.1,9.0,Open-Meteo
rangamati,22.7324,92.2985,2025-08-13,33.0,25.3,20.1,20.1,14.1,Open-Meteo
rangamati,22.7324,92.2985,2025-08-14,30.7,24.9,12.9,12.9,9.0,Open-Meteo
rangamati,22.7324,92.2985,2025-08-15,31.0,24.0,2.5,2.5,12.3,Open-Meteo
rangamati,22.7324,92.2985,2025-08-16,32.4,24.3,3.0,3.0,12.8,Open-Meteo
rangamati,22.7324,92.2985,2025-08-17,30.3,24.5,29.1,29.1,11.3,Open-Meteo
rangamati,22.7324,92.2985,2025-08-18,31.4,24.8,3.1,3.1,10.4,Open-Meteo
rangamati,22.7324,92.2985,2025-08-19,31.1,24.4,1.8,1.8,12.1,Open-Meteo
rangamati,22.7324,92.2985,2025-08-20,29.1,24.1,24.4,24.4,16.4,Open-Meteo
rangamati,22.7324,92.2985,2025-08-21,29.1,24.3,14.7,14.7,18.6,Open-Meteo
rangamati,22.7324,92.2985,2025-08-22,30.6,23.7,14.6,14.6,22.4,Open-Meteo
rangamati,22.7324,92.2985,2025-08-23,30.6,24.4,16.5,16.5,17.1,Open-Meteo
rangamati,22.7324,92.2985,2025-08-24,30.4,23.8,7.1,7.1,13.5,Open-Meteo
rangamati,22.7324,92.2985,2025-08-25,31.8,23.8,0.9,0.9,12.8,Open-Meteo
rangamati,22.7324,92.2985,2025-08-26,33.0,24.4,4.6,4.6,12.7,Open-Meteo
rangamati,22.7324,92.2985,2025-08-27,32.3,24.3,4.7,4.7,15.2,Open-Meteo
rangamati,22.7324,92.2985,2025-08-28,30.0,23.6,15.0,15.0,12.0,Open-Meteo
rangamati,22.7324,92.2985,2025-08-29,29.5,23.9,12.5,12.5,10.0,Open-Meteo
rangamati,22.7324,92.2985,2025-08-30,30.4,23.7,14.2,14.2,11.7,Open-Meteo
rangamati,22.7324,92.2985,2025-08-31,31.5,24.2,0.6,0.6,11.2,Open-Meteo
rangamati,22.7324,92.2985,2025-09-01,34.9,25.2,32.7,32.7,18.2,Open-Meteo
rangamati,22.7324,92.2985,2025-09-02,32.3,24.8,1.5,1.5,8.5,Open-Meteo
rangamati,22.7324,92.2985,2025-09-03,32.3,25.3,2.2,2.2,9.3,Open-Meteo
rangamati,22.7324,92.2985,2025-09-04,31.5,24.9,5.3,5.3,8.2,Open-Meteo
rangamati,22.7324,92.2985,2025-09-05,32.1,24.4,5.0,5.0,8.9,Open-Meteo
rangamati,22.7324,92.2985,2025-09-06,31.7,24.6,1.7,1.7,11.3,Open-Meteo
rangamati,22.7324,92.2985,2025-09-07,32.1,23.9,14.8,14.8,9.1,Open-Meteo
rangamati,22.7324,92.2985,2025-09-08,32.4,24.2,3.5,3.5,8.2,Open-Meteo
rangamati,22.7324,92.2985,2025-09-09,30.7,24.1,17.5,17.5,8.4,Open-Meteo
rangamati,22.7324,92.2985,2025-09-10,30.7,24.1,13.5,13.5,9.0,Open-Meteo
rangamati,22.7324,92.2985,2025-09-11,29.8,24.1,12.3,12.3,8.8,Open-Meteo
rangamati,22.7324,92.2985,2025-09-12,30.2,24.3,13.6,13.6,11.1,Open-Meteo
rangamati,22.7324,92.2985,2025-09-13,30.5,24.1,10.6,10.6,10.0,Open-Meteo
rangamati,22.7324,92.2985,2025-09-14,26.7,23.9,41.9,41.9,7.1,Open-Meteo
rangamati,22.7324,92.2985,2025-09-15,27.2,24.1,24.2,24.2,7.9,Open-Meteo
rangamati,22.7324,92.2985,2025-09-16,30.5,23.5,4.1,4.1,10.8,Open-Meteo
rangamati,22.7324,92.2985,2025-09-17,31.3,23.8,0.2,0.2,7.7,Open-Meteo
rangamati,22.7324,92.2985,2025-09-18,31.4,24.0,3.9,3.9,9.2,Open-Meteo
rangamati,22.7324,92.2985,2025-09-19,32.8,25.0,6.2,6.2,6.7,Open-Meteo
rangamati,22.7324,92.2985,2025-09-20,31.9,23.7,20.2,20.2,11.8,Open-Meteo
rangamati,22.7324,92.2985,2025-09-21,31.7,24.3,30.6,30.6,10.5,Open-Meteo
rangamati,22.7324,92.2985,2025-09-22,30.4,24.0,43.0,43.0,13.7,Open-Meteo
rangamati,22.7324,92.2985,2025-09-23,31.6,24.0,8.6,8.6,14.4,Open-Meteo
rangamati,22.7324,92.2985,2025-09-24,32.1,24.0,6.8,6.8,12.9,Open-Meteo
rangamati,22.7324,92.2985,2025-09-25,31.7,24.3,3.0,3.0,10.7,Open-Meteo
rangamati,22.7324,92.2985,2025-09-26,31.7,24.7,3.4,3.4,10.0,Open-Meteo
rangamati,22.7324,92.2985,2025-09-27,31.7,24.0,6.2,6.2,9.8,Open-Meteo
rangamati,22.7324,92.2985,2025-09-28,30.1,23.9,28.2,28.2,8.3,Open-Meteo
rangamati,22.7324,92.2985,2025-09-29,32.1,24.7,2.0,2.0,9.4,Open-Meteo
rangamati,22.7324,92.2985,2025-09-30,33.4,24.9,11.6,11.6,14.2,Open-Meteo
rangamati,22.7324,92.2985,2025-10-01,30.4,24.1,23.8,23.8,16.2,Open-Meteo
rangamati,22.7324,92.2985,2025-10-02,28.0,24.2,18.1,18.1,10.1,Open-Meteo
rangamati,22.7324,92.2985,2025-10-03,30.7,23.8,0.5,0.5,8.9,Open-Meteo
rangamati,22.7324,92.2985,2025-10-04,31.8,24.0,0.8,0.8,10.1,Open-Meteo
rangamati,22.7324,92.2985,2025-10-05,31.5,24.0,0.1,0.1,11.1,Open-Meteo
rangamati,22.7324,92.2985,2025-10-06,30.6,24.3,9.1,9.1,10.5,Open-Meteo
rangamati,22.7324,92.2985,2025-10-07,31.1,23.7,9.9,9.9,13.6,Open-Meteo
rangamati,22.7324,92.2985,2025-10-08,28.6,24.0,4.8,4.8,10.6,Open-Meteo
rangamati,22.7324,92.2985,2025-10-09,30.6,23.4,2.2,2.2,9.4,Open-Meteo
rangamati,22.7324,92.2985,2025-10-10,30.4,23.7,15.1,15.1,10.6,Open-Meteo
rangamati,22.7324,92.2985,2025-10-11,30.3,23.7,6.1,6.1,9.6,Open-Meteo
rangamati,22.7324,92.2985,2025-10-12,30.5,23.6,1.4,1.4,7.1,Open-Meteo
rangamati,22.7324,92.2985,2025-10-13,31.3,24.4,0.3,0.3,7.3,Open-Meteo
rangamati,22.7324,92.2985,2025-10-14,32.1,24.2,5.8,5.8,8.5,Open-Meteo
rangamati,22.7324,92.2985,2025-10-15,32.3,23.9,2.2,2.2,5.7,Open-Meteo
rangamati,22.7324,92.2985,2025-10-16,31.0,24.2,4.5,4.5,6.9,Open-Meteo
rangamati,22.7324,92.2985,2025-10-17,31.3,23.3,7.4,7.4,9.0,Open-Meteo
rangamati,22.7324,92.2985,2025-10-18,30.6,23.8,11.5,11.5,10.1,Open-Meteo
rangamati,22.7324,92.2985,2025-10-19,30.5,24.3,11.5,11.5,9.1,Open-Meteo
rangamati,22.7324,92.2985,2025-10-20,31.6,25.0,1.9,1.9,6.0,Open-Meteo
rangamati,22.7324,92.2985,2025-10-21,32.6,23.9,0.0,0.0,6.3,Open-Meteo
rangamati,22.7324,92.2985,2025-10-22,32.9,24.3,2.2,2.2,7.5,Open-Meteo
rangamati,22.7324,92.2985,2025-10-23,32.6,23.1,2.0,2.0,15.1,Open-Meteo
rangamati,22.7324,92.2985,2025-10-24,31.8,23.2,1.2,1.2,8.4,Open-Meteo
rangamati,22.7324,92.2985,2025-10-25,32.6,23.3,0.0,0.0,10.5,Open-Meteo
rangamati,22.7324,92.2985,2025-10-26,32.2,22.9,6.1,6.1,9.3,Open-Meteo
rangamati,22.7324,92.2985,2025-10-27,33.0,23.3,0.0,0.0,6.4,Open-Meteo
rangamati,22.7324,92.2985,2025-10-28,33.0,23.6,4.8,4.8,11.6,Open-Meteo
rangamati,22.7324,92.2985,2025-10-29,32.5,23.0,9.1,9.1,10.6,Open-Meteo
rangamati,22.7324,92.2985,2025-10-30,32.6,22.9,0.6,0.6,8.6,Open-Meteo
rangamati,22.7324,92.2985,2025-10-31,32.7,24.3,0.1,0.1,5.8,Open-Meteo
rangamati,22.7324,92.2985,2025-11-01,31.8,23.8,0.1,0.1,10.9,Open-Meteo
rangamati,22.7324,92.2985,2025-11-02,31.9,23.4,1.8,1.8,10.8,Open-Meteo
rangamati,22.7324,92.2985,2025-11-03,30.9,23.8,0.6,0.6,8.1,Open-Meteo
rangamati,22.7324,92.2985,2025-11-04,31.6,23.8,7.8,7.8,14.2,Open-Meteo
rangamati,22.7324,92.2985,2025-11-05,26.9,23.6,14.2,14.2,11.4,Open-Meteo
rangamati,22.7324,92.2985,2025-11-06,29.5,23.3,2.9,2.9,12.4,Open-Meteo
rangamati,22.7324,92.2985,2025-11-07,30.4,23.1,0.0,0.0,11.7,Open-Meteo
rangamati,22.7324,92.2985,2025-11-08,31.2,22.5,0.0,0.0,12.9,Open-Meteo
rangamati,22.7324,92.2985,2025-11-09,30.2,22.2,0.0,0.0,7.9,Open-Meteo
rangamati,22.7324,92.2985,2025-11-10,30.0,21.8,0.0,0.0,6.9,Open-Meteo
rangamati,22.7324,92.2985,2025-11-11,29.4,19.0,0.0,0.0,5.6,Open-Meteo
rangamati,22.7324,92.2985,2025-11-12,28.9,17.5,0.0,0.0,6.8,Open-Meteo
rangamati,22.7324,92.2985,2025-11-13,29.5,18.2,0.0,0.0,5.5,Open-Meteo
rangamati,22.7324,92.2985,2025-11-14,29.2,17.7,0.0,0.0,6.0,Open-Meteo
rangamati,22.7324,92.2985,2025-11-15,29.3,17.4,0.0,0.0,6.9,Open-Meteo
rangamati,22.7324,92.2985,2025-11-16,29.2,17.1,0.0,0.0,5.4,Open-Meteo
rangamati,22.7324,92.2985,2025-11-17,30.5,18.2,0.0,0.0,5.8,Open-Meteo
rangamati,22.7324,92.2985,2025-11-18,30.7,18.1,0.0,0.0,8.5,Open-Meteo
rangamati,22.7324,92.2985,2025-11-19,30.7,18.5,0.0,0.0,6.4,Open-Meteo
rangamati,22.7324,92.2985,2025-11-20,30.1,19.5,0.0,0.0,8.4,Open-Meteo
rangamati,22.7324,92.2985,2025-11-21,29.5,17.8,0.0,0.0,6.1,Open-Meteo
rangamati,22.7324,92.2985,2025-11-22,27.5,16.1,0.0,0.0,6.4,Open-Meteo
rangamati,22.7324,92.2985,2025-11-23,27.5,15.2,0.0,0.0,7.9,Open-Meteo
rangamati,22.7324,92.2985,2025-11-24,28.3,14.7,0.0,0.0,6.7,Open-Meteo
rangamati,22.7324,92.2985,2025-11-25,27.8,14.4,0.0,0.0,6.0,Open-Meteo
rangamati,22.7324,92.2985,2025-11-26,28.0,15.0,0.0,0.0,5.9,Open-Meteo
rangamati,22.7324,92.2985,2025-11-27,28.8,15.0,0.0,0.0,7.0,Open-Meteo
rangamati,22.7324,92.2985,2025-11-28,28.3,15.0,0.0,0.0,7.8,Open-Meteo
rangamati,22.7324,92.2985,2025-11-29,27.7,14.9,0.0,0.0,6.0,Open-Meteo
rangamati,22.7324,92.2985,2025-11-30,27.2,14.5,0.0,0.0,6.6,Open-Meteo
rangamati,22.7324,92.2985,2025-12-01,27.4,14.3,0.0,0.0,6.7,Open-Meteo
rangamati,22.7324,92.2985,2025-12-02,26.8,15.1,0.0,0.0,6.5,Open-Meteo
rangamati,22.7324,92.2985,2025-12-03,26.9,16.1,0.0,0.0,6.0,Open-Meteo
rangamati,22.7324,92.2985,2025-12-04,27.6,15.4,0.0,0.0,4.9,Open-Meteo
rangamati,22.7324,92.2985,2025-12-05,28.1,14.2,0.0,0.0,4.7,Open-Meteo
rangamati,22.7324,92.2985,2025-12-06,27.5,14.7,0.0,0.0,6.5,Open-Meteo
rangamati,22.7324,92.2985,2025-12-07,26.3,13.9,0.0,0.0,5.8,Open-Meteo
rangamati,22.7324,92.2985,2025-12-08,26.0,13.4,0.0,0.0,4.9,Open-Meteo
rangamati,22.7324,92.2985,2025-12-09,26.8,15.0,0.0,0.0,5.2,Open-Meteo
rangamati,22.7324,92.2985,2025-12-10,27.0,13.8,0.0,0.0,5.3,Open-Meteo
rangamati,22.7324,92.2985,2025-12-11,26.8,13.6,0.0,0.0,6.5,Open-Meteo
rangamati,22.7324,92.2985,2025-12-12,27.0,14.0,0.0,0.0,6.3,Open-Meteo
rangamati,22.7324,92.2985,2025-12-13,27.4,15.0,0.0,0.0,6.5,Open-Meteo
rangamati,22.7324,92.2985,2025-12-14,27.9,15.2,0.0,0.0,6.8,Open-Meteo
rangamati,22.7324,92.2985,2025-12-15,28.0,15.3,0.0,0.0,6.7,Open-Meteo
rangamati,22.7324,92.2985,2025-12-16,26.2,15.4,0.0,0.0,5.9,Open-Meteo
rangamati,22.7324,92.2985,2025-12-17,26.1,13.8,0.0,0.0,6.5,Open-Meteo
rangamati,22.7324,92.2985,2025-12-18,27.2,14.4,0.0,0.0,8.3,Open-Meteo
rangamati,22.7324,92.2985,2025-12-19,26.5,14.1,0.0,0.0,6.3,Open-Meteo
rangamati,22.7324,92.2985,2025-12-20,25.8,13.9,0.0,0.0,7.0,Open-Meteo
rangamati,22.7324,92.2985,2025-12-21,26.2,13.3,0.0,0.0,7.3,Open-Meteo
rangamati,22.7324,92.2985,2025-12-22,27.0,13.9,0.0,0.0,4.7,Open-Meteo
rangamati,22.7324,92.2985,2025-12-23,26.0,14.4,0.0,0.0,6.9,Open-Meteo
